date,priceClose
2024-11-30,654.3291453
2024-11-29,654.8097673
2024-11-28,654.361621
2024-11-27,644.9484881
2024-11-26,613.5872928
2024-11-25,636.6397026
2024-11-24,660.317545
2024-11-23,651.1972709
2024-11-22,633.513415
2024-11-21,622.8263797
2024-11-20,606.1174922
2024-11-19,615.9874565
2024-11-18,619.4355135
2024-11-17,618.4000603
2024-11-16,622.3731927
2024-11-15,618.8664376
2024-11-14,621.6801427
2024-11-13,621.0002839
2024-11-12,627.0038391
2024-11-11,661.8872063
2024-11-10,628.3024603
2024-11-09,624.0032557
2024-11-08,597.9484408
2024-11-07,598.4359374
2024-11-06,591.9952552
2024-11-05,563.6120837
2024-11-04,552.0710901
2024-11-03,557.6415979
2024-11-02,568.0367966
2024-11-01,572.7622424
2024-10-31,576.0344871
2024-10-30,595.7278177
2024-10-29,605.6682622
2024-10-28,600.5960593
2024-10-27,588.7158452
2024-10-26,582.8061032
2024-10-25,574.2536098
2024-10-24,594.1547588
2024-10-23,582.4734045
2024-10-22,593.360629
2024-10-21,598.8175537
2024-10-20,605.5178287
2024-10-19,597.9749413
2024-10-18,599.3649664
2024-10-17,592.0395897
2024-10-16,600.8178245
2024-10-15,594.1892356
2024-10-14,588.9004265
2024-10-13,571.8217197
2024-10-12,576.4497413
2024-10-11,572.8572096
2024-10-10,562.7257814
2024-10-09,570.2771703
2024-10-08,580.4038862
2024-10-07,564.149724
2024-10-06,570.5427085
2024-10-05,563.2091784
2024-10-04,555.3841899
2024-10-03,544.4249761
2024-10-02,542.7123155
2024-10-01,547.9971423
2024-09-30,567.2600917
2024-09-29,596.4111767
2024-09-28,601.5671736
2024-09-27,607.8669918
2024-09-26,596.7769386
2024-09-25,587.3525311
2024-09-24,606.5230683
2024-09-23,604.3660272
2024-09-22,588.0869406
2024-09-21,589.0379937
2024-09-20,568.5850926
2024-09-19,566.2235332
2024-09-18,559.0445656
2024-09-17,546.0135293
2024-09-16,533.8091056
2024-09-15,553.9722707
2024-09-14,553.5650771
2024-09-13,557.0180792
2024-09-12,544.3037739
2024-09-11,530.19402
2024-09-10,517.4837999
2024-09-09,518.5453659
2024-09-08,503.0001618
2024-09-07,493.2261236
2024-09-06,486.9027479
2024-09-05,502.0693752
2024-09-04,507.820489
2024-09-03,518.6689457
2024-09-02,526.4387283
2024-09-01,512.5952013
2024-08-31,532.8969821
2024-08-30,535.3157718
2024-08-29,536.6256775
2024-08-28,536.8161394
2024-08-27,533.9758764
2024-08-26,548.8280311
2024-08-25,574.2499651
2024-08-24,580.7621773
2024-08-23,591.8060498
2024-08-22,583.0518549
2024-08-21,570.0197268
2024-08-20,569.2669625
2024-08-19,559.8188395
2024-08-18,531.6085507
2024-08-17,542.2342834
2024-08-16,519.9686345
2024-08-15,519.8703719
2024-08-14,524.015303
2024-08-13,524.1285298
2024-08-12,518.5361454
2024-08-11,503.8045256
2024-08-10,523.3176137
2024-08-09,509.1827073
2024-08-08,517.3375448
2024-08-07,474.2247629
2024-08-06,484.3238278
2024-08-05,464.6269093
2024-08-04,497.0390938
2024-08-03,529.4813258
2024-08-02,542.9151898
