window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2020-06-06 → 2021-06-06,1576.1524772499083,11108.438152828967,5665.083191516461,10688.682093465963,42.895595594056324,95.59648049115455,52.70088489709823
2020-06-07 → 2021-06-07,1576.1524772499083,11108.438152828967,5644.926043729577,10692.821769970578,42.68413374248252,95.6399084437517,52.95577470126917
2020-06-08 → 2021-06-08,1576.1524772499083,11108.438152828967,5625.058128776276,10699.395677623117,42.475706135196255,95.70887309584329,53.23316696064703
2020-06-09 → 2021-06-09,1576.1524772499083,11108.438152828967,5604.4013684345655,10703.726568503267,42.25900301650321,95.75430701408227,53.495303997579065
2020-06-10 → 2021-06-10,1576.1524772499083,11108.438152828967,5583.882022986188,10707.703068794019,42.043741471195695,95.7960231399527,53.752281668757
2020-06-11 → 2021-06-11,1576.1524772499083,11108.438152828967,5563.599000184668,10717.504288582255,41.83095910721889,95.89884443719251,54.06788532997362
2020-06-12 → 2021-06-12,1576.1524772499083,11108.438152828967,5541.808614613923,10701.401883905206,41.60236350788042,95.72991953056386,54.12755602268344
2020-06-13 → 2021-06-13,1576.1524772499083,11108.438152828967,5519.934024154865,10719.801994325651,41.372884543406045,95.92294889462903,54.550064351222986
2020-06-14 → 2021-06-14,1576.1524772499083,11108.438152828967,5497.809738926551,10727.968914740757,41.14078611516659,96.00862530732853,54.86783919216194
2020-06-15 → 2021-06-15,1576.1524772499083,11108.438152828967,5475.353274133229,10721.39038055406,40.905202902938136,95.9396121198246,55.034409216886466
2020-06-16 → 2021-06-16,1576.1524772499083,11108.438152828967,5453.55450015907,10731.292257056855,40.676519303683385,96.04348937277102,55.366970069087635
2020-06-17 → 2021-06-17,1576.1524772499083,11108.438152828967,5432.041353356377,10745.235696849391,40.450832122928745,96.18976530560691,55.73893318267817
2020-06-18 → 2021-06-18,1576.1524772499083,11108.438152828967,5410.7750260658195,10751.24304316827,40.22773424258468,96.25278635347865,56.025052110893974
2020-06-19 → 2021-06-19,1576.1524772499083,11108.438152828967,5389.361990480833,10757.06978942877,40.003097294912784,96.31391278693656,56.31081549202377
2020-06-20 → 2021-06-20,1576.1524772499083,11108.438152828967,5367.613586574807,10750.31776138354,39.77494211108585,96.24307953376908,56.46813742268323
2020-06-21 → 2021-06-21,1576.1524772499083,11108.438152828967,5347.029472397678,10759.59732263173,39.55900109884925,96.34042828688045,56.7814271880312
2020-06-22 → 2021-06-22,1576.1524772499083,11108.438152828967,5326.03660823468,10723.524188650501,39.33877202811568,95.96199718222267,56.623225154107
2020-06-23 → 2021-06-23,1576.1524772499083,11108.438152828967,5305.953577702514,10799.310648460658,39.12808771570971,96.75704741875006,57.62895970304035
2020-06-24 → 2021-06-24,1576.1524772499083,11108.438152828967,5285.410673497473,10814.535622174326,38.91257902341705,96.91676749252706,58.004188469110005
2020-06-25 → 2021-06-25,1576.1524772499083,11108.438152828967,5264.63297834986,10798.268707143838,38.69460721838771,96.7461167631625,58.051509544774795
2020-06-26 → 2021-06-26,1576.1524772499083,11108.438152828967,5243.653570104985,10760.205480062552,38.47451930916125,96.34680826175239,57.872288952591134
2020-06-27 → 2021-06-27,1576.1524772499083,11108.438152828967,5221.741834537209,10641.348633444217,38.244650667856135,95.09992109676911,56.855270428912974
2020-06-28 → 2021-06-28,1576.1524772499083,11029.382532855976,5199.338971629954,10241.607770342469,38.32749730058014,91.66660752060793,53.339110220027784
2020-06-29 → 2021-06-29,1576.1524772499083,11029.382532855976,5176.9444832748995,10591.214241890893,38.09059956061904,95.36488281372952,57.27428325311048
2020-06-30 → 2021-06-30,1576.1524772499083,11029.382532855976,5154.9871067307995,10701.676099528933,37.85832576198152,96.53339195809899,58.67506619611747
2020-07-01 → 2021-07-01,1576.1524772499083,11029.382532855976,5133.261560933807,10665.279833214756,37.62850436052193,96.14837788248583,58.5198735219639
2020-07-02 → 2021-07-02,1576.1524772499083,11029.382532855976,5111.783777885025,10740.828919368952,37.40130389123848,96.94756594529399,59.54626205405551
2020-07-03 → 2021-07-03,1576.1524772499083,11029.382532855976,5089.639964742045,10628.418586174994,37.16705789264619,95.75844505716648,58.59138716452029
2020-07-04 → 2021-07-04,1576.1524772499083,11013.684039957561,5067.232923992674,10568.706133440124,36.991457178673166,95.2850180837989,58.29356090512574
2020-07-05 → 2021-07-05,1576.1524772499083,11013.684039957561,5045.351477098769,10610.03111129912,36.75960156316063,95.7228971794545,58.96329561629388
2020-07-06 → 2021-07-06,1576.1524772499083,10949.793506880564,5023.266248542662,10476.39809405877,36.77454428216544,94.94971685681837,58.17517257465293
2020-07-07 → 2021-07-07,1576.1524772499083,10949.793506880564,5002.062022727083,10594.244140172863,36.5483330826054,96.20692358941646,59.65859050681106
2020-07-08 → 2021-07-08,1576.1524772499083,10949.793506880564,4980.856191597073,10562.202998937048,36.32210475720893,95.86510186683789,59.542997109628956
2020-07-09 → 2021-07-09,1576.1524772499083,10949.793506880564,4959.952472175596,10609.127480445699,36.09909942389823,96.365702235044,60.266602811145766
2020-07-10 → 2021-07-10,1576.1524772499083,10949.793506880564,4938.484571174543,10588.788724528804,35.870075281271134,96.14872405279228,60.27864877152114
2020-07-11 → 2021-07-11,1576.1524772499083,10949.793506880564,4917.034258954251,10599.967522136338,35.641238779505315,96.26798184783901,60.626743068333695
2020-07-12 → 2021-07-12,1576.1524772499083,10949.793506880564,4895.701226203328,10583.994048678338,35.41365344011065,96.09757342908789,60.68391998897724
2020-07-13 → 2021-07-13,1576.1524772499083,10949.793506880564,4874.658144541455,10594.985517609006,35.189161360721705,96.21483276189062,61.025671401168914
2020-07-14 → 2021-07-14,1576.1524772499083,10949.793506880564,4853.408067295073,10583.939812041426,34.96246100832706,96.09699482108765,61.13453381276059
2020-07-15 → 2021-07-15,1576.1524772499083,10949.793506880564,4832.520333126277,10595.333466105021,34.73962620909837,96.21854475059294,61.47891854149457
2020-07-16 → 2021-07-16,1576.1524772499083,10949.793506880564,4811.497483461398,10576.453790748392,34.515349968964735,96.017132350684,61.50178238171926
2020-07-17 → 2021-07-17,1576.1524772499083,10921.240837464411,4790.240610348386,10486.894654978776,34.393341284840496,95.35214472305252,60.95880343821202
2020-07-18 → 2021-07-18,1576.1524772499083,10908.467459428333,4769.018115389025,10433.891544881148,34.21300764318836,94.91470320650916,60.7016955633208
2020-07-19 → 2021-07-19,1576.1524772499083,10908.467459428333,4748.08880093769,10362.715707405374,33.98874051877922,94.1520217323873,60.16328121360808
2020-07-20 → 2021-07-20,1576.1524772499083,10908.467459428333,4727.630097351305,10282.408306384199,33.76951620385357,93.29149140122578,59.521975197372214
2020-07-21 → 2021-07-21,1576.1524772499083,10651.2444034891,4706.331984773298,10027.466784255477,34.49198678057433,93.12648704494035,58.63450026436602
2020-07-22 → 2021-07-22,1576.1524772499083,10491.795099730549,4685.68735011537,9829.866712981306,34.87729381418701,92.57565141653163,57.698357602344615
2020-07-23 → 2021-07-23,1576.1524772499083,10473.287081753417,4665.191917540769,9693.80428397733,34.719486414505475,91.23894565581224,56.51945924130677
2020-07-24 → 2021-07-24,1576.1524772499083,10473.287081753417,4644.754973258077,9646.368397856279,34.48978387328117,90.70578651829577,56.2160026450146
2020-07-25 → 2021-07-25,1576.1524772499083,10306.672153889525,4623.919176538683,9620.211356009504,34.90933887296229,92.13722867246041,57.22788979949812
2020-07-26 → 2021-07-26,1576.1524772499083,10066.533186518165,4603.055588779411,9545.049310324675,35.65097037669087,93.85794472532629,58.20697434863542
2020-07-27 → 2021-07-27,1576.1524772499083,9892.53203295156,4582.534486972031,9499.463083204657,36.15012986824259,95.27355687514986,59.12342700690728
2020-07-28 → 2021-07-28,1576.1524772499083,9892.53203295156,4564.6415139562905,9515.082374385109,35.93497647251436,95.46137046730058,59.526393994786226
2020-07-29 → 2021-07-29,1576.1524772499083,9892.53203295156,4546.493183801747,9513.1912652977,35.716752544265425,95.43863089565477,59.72187835138934
2020-07-30 → 2021-07-30,1576.1524772499083,9892.53203295156,4528.4514056158505,9513.194099665248,35.49980984624333,95.43866497740305,59.93885513115972
2020-07-31 → 2021-07-31,1576.1524772499083,9892.53203295156,4510.452364198587,9512.281483457235,35.283381034923345,95.42769125738582,60.14431022246247
2020-08-01 → 2021-08-01,1576.1524772499083,9892.53203295156,4493.190606730853,9513.036705479471,35.0758176673291,95.43677239680687,60.360954729477776
2020-08-02 → 2021-08-02,1576.1524772499083,9892.53203295156,4476.982806562738,9515.417915732203,34.88092757050802,95.46540517188384,60.58447760137582
2020-08-03 → 2021-08-03,1576.1524772499083,9892.53203295156,4459.490630325031,9511.189908052464,34.67059354089156,95.41456564909124,60.743972108199685
2020-08-04 → 2021-08-04,1576.1524772499083,9892.53203295156,4442.043423359804,9513.817749806185,34.460800242637575,95.44616403557806,60.98536379294049
2020-08-05 → 2021-08-05,1576.1524772499083,9892.53203295156,4424.327692802933,9513.359784626307,34.24777809233509,95.4406572501216,61.192879157786514
2020-08-06 → 2021-08-06,1576.1524772499083,9892.53203295156,4407.403099940478,9520.48887000827,34.04426894813241,95.52638067501117,61.482111726878756
2020-08-07 → 2021-08-07,1576.1524772499083,9892.53203295156,4390.330089831865,9521.033844856684,33.83897516621372,95.53293370502577,61.69395853881205
2020-08-08 → 2021-08-08,1576.1524772499083,9892.53203295156,4372.987748372205,9520.2119848659,33.63044281937332,95.52305127980361,61.89260846043029
2020-08-09 → 2021-08-09,1576.1524772499083,9892.53203295156,4355.626343747388,9522.115273500902,33.42168124820484,95.54593730397139,62.124256055766544
2020-08-10 → 2021-08-10,1576.1524772499083,9892.53203295156,4338.241314066349,9522.101144481052,33.21263559841701,95.54576741009203,62.33313181167502
2020-08-11 → 2021-08-11,1576.1524772499083,9892.53203295156,4321.205741291608,9524.270348278276,33.007791980342105,95.57185092134466,62.56405894100256
2020-08-12 → 2021-08-12,1576.1524772499083,9892.53203295156,4303.376143156966,9521.310493243094,32.79340063354001,95.53626025337,62.74285961982999
2020-08-13 → 2021-08-13,1576.1524772499083,9892.53203295156,4285.49838763054,9525.4422525036,32.578430219952175,95.5859424405866,63.00751222063443
2020-08-14 → 2021-08-14,1576.1524772499083,9892.53203295156,4268.089544144989,9528.885772450612,32.36909822194813,95.62734891949907,63.25825069755094
2020-08-15 → 2021-08-15,1576.1524772499083,9892.53203295156,4250.688730934941,9529.994199731169,32.15986278369642,95.64067716255403,63.48081437885761
2020-08-16 → 2021-08-16,1576.1524772499083,9892.53203295156,4233.606332481568,9531.894468468312,31.954456111971556,95.6635268740711,63.70907076209954
2020-08-17 → 2021-08-17,1576.1524772499083,9892.53203295156,4216.756107200464,9532.945288343824,31.75184119801478,95.67616241900353,63.92432122098875
2020-08-18 → 2021-08-18,1576.1524772499083,9892.53203295156,4200.649009370113,9536.182237861807,31.558161992749216,95.71508499939205,64.15692300664283
2020-08-19 → 2021-08-19,1576.1524772499083,9892.53203295156,4183.72375883005,9534.74599721549,31.35464494032634,95.69781497658107,64.34317003625473
2020-08-20 → 2021-08-20,1576.1524772499083,9892.53203295156,4165.993322842174,9533.576043372048,31.14144596510977,95.68374690963432,64.54230094452456
2020-08-21 → 2021-08-21,1576.1524772499083,9892.53203295156,4148.538500215529,9536.378545056552,30.931561092615244,95.71744548803294,64.7858843954177
2020-08-22 → 2021-08-22,1576.1524772499083,9892.53203295156,4130.3657668468295,9534.149604605585,30.71304372881551,95.69064367558514,64.97759994676963
2020-08-23 → 2021-08-23,1576.1524772499083,9892.53203295156,4112.487443837242,9539.249620898096,30.498066491547277,95.75196863385995,65.25390214231267
2020-08-24 → 2021-08-24,1576.1524772499083,9892.53203295156,4094.7670902711343,9540.827752167716,30.28498875204032,95.77094481525054,65.48595606321022
2020-08-25 → 2021-08-25,1576.1524772499083,9892.53203295156,4077.1320066861426,9543.845515327555,30.072936338284133,95.80723179733965,65.73429545905552
2020-08-26 → 2021-08-26,1576.1524772499083,9892.53203295156,4058.867150759888,9538.293408933607,29.853311250180347,95.7404706982729,65.88715944809255
2020-08-27 → 2021-08-27,1576.1524772499083,9892.53203295156,4040.6211420133113,9549.261977907086,29.633912789295202,95.87236185235041,66.23844906305521
2020-08-28 → 2021-08-28,1576.1524772499083,9892.53203295156,4022.066220488803,9549.502481906029,29.41079981807701,95.87525378383732,66.46445396576031
2020-08-29 → 2021-08-29,1576.1524772499083,9892.53203295156,4003.946958951043,9568.566720681274,29.192925424341126,96.10449102159873,66.9115655972576
2020-08-30 → 2021-08-30,1576.1524772499083,9892.53203295156,3985.9670095742918,9574.378122066208,28.976726184559865,96.17437000374485,67.19764381918499
2020-08-31 → 2021-08-31,1576.1524772499083,9892.53203295156,3968.398768666491,9588.273918709025,28.765477518116345,96.3414594992368,67.57598198112046
2020-09-01 → 2021-09-01,1576.1524772499083,9892.53203295156,3950.614661348135,9593.976650605373,28.551633173961044,96.41003178911551,67.85839861515447
2020-09-02 → 2021-09-02,1576.1524772499083,9892.53203295156,3933.323880751633,9604.124602065252,28.343720818822714,96.53205545809202,68.1883346392693
2020-09-03 → 2021-09-03,1576.1524772499083,9892.53203295156,3914.8671145925064,9607.753895267959,28.12178811318432,96.57569576068279,68.45390764749847
2020-09-04 → 2021-09-04,1576.1524772499083,9892.53203295156,3893.7142534133936,9553.840978961207,27.867436312170014,95.92742188205986,68.05998556988985
2020-09-05 → 2021-09-05,1576.1524772499083,9892.53203295156,3872.9031885245536,9668.319100935738,27.617194428073084,97.30395984798334,69.68676541991024
2020-09-06 → 2021-09-06,1576.1524772499083,9892.53203295156,3851.118173506191,9625.385635459574,27.35524131647626,96.78770797192833,69.43246665545206
2020-09-07 → 2021-09-07,1576.1524772499083,9892.53203295156,3830.3020903519755,9595.099631344308,27.104939090431944,96.4235350296953,69.31859593926336
2020-09-08 → 2021-09-08,1576.1524772499083,9892.53203295156,3809.8646334210225,9623.600491651721,26.85918964147923,96.76624257588796,69.90705293440872
2020-09-09 → 2021-09-09,1576.1524772499083,9781.757822849786,3788.718123262697,9581.452111191848,26.96407580946165,97.55891609184751,70.59484028238586
2020-09-10 → 2021-09-10,1576.1524772499083,9772.019213192432,3768.095490769475,9504.723601429474,26.74449309805052,96.73865351432877,69.99416041627825
2020-09-11 → 2021-09-11,1576.1524772499083,9772.019213192432,3747.716145630805,9457.229459688415,26.495839163143337,96.15916456860477,69.66332540546142
2020-09-12 → 2021-09-12,1576.1524772499083,9772.019213192432,3727.3281980948987,9421.516572415247,26.247080268046908,95.72342191412075,69.47634164607385
2020-09-13 → 2021-09-13,1576.1524772499083,9772.019213192432,3707.222524060775,9398.930631595598,26.001765468747507,95.4478447049331,69.4460792361856
2020-09-14 → 2021-09-14,1576.1524772499083,9772.019213192432,3686.564279945208,9312.128522721028,25.749708611539578,94.38874855718946,68.63903994564988
2020-09-15 → 2021-09-15,1576.1524772499083,9772.019213192432,3666.6124546084675,9285.299674889557,25.506270962056544,94.06140248512834,68.5551315230718
2020-09-16 → 2021-09-16,1576.1524772499083,9772.019213192432,3646.98184429588,9278.982233887413,25.26675254448029,93.98432166859384,68.71756912411354
2020-09-17 → 2021-09-17,1576.1524772499083,9772.019213192432,3627.8585082356317,9302.374814997529,25.033423518077463,94.26974091543848,69.236317397361
2020-09-18 → 2021-09-18,1576.1524772499083,9772.019213192432,3608.5433433008025,9313.115309103621,24.79775393538252,94.40078860633112,69.6030346709486
2020-09-19 → 2021-09-19,1576.1524772499083,9772.019213192432,3589.3094652437294,9323.058750049619,24.56307615599985,94.52211123475297,69.95903507875312
2020-09-20 → 2021-09-20,1576.1524772499083,9772.019213192432,3571.0118742940153,9358.7999419246,24.339822270361726,94.9581992413849,70.61837697102318
2020-09-21 → 2021-09-21,1576.1524772499083,9772.019213192432,3552.7360112479337,9387.173229694856,24.116833492787613,95.30438944535474,71.18755595256712
2020-09-22 → 2021-09-22,1576.1524772499083,9772.019213192432,3532.873455115554,9388.88941565496,23.8744850411556,95.32532909719875,71.45084405604314
2020-09-23 → 2021-09-23,1576.1524772499083,9772.019213192432,3512.9916084660103,9388.57649684587,23.631901220675054,95.3215110896692,71.68960986899415
2020-09-24 → 2021-09-24,1576.1524772499083,9473.549695533327,3492.6753484434817,9279.274067867755,24.267778588578448,97.54000435465242,73.27222576607397
2020-09-25 → 2021-09-25,1576.1524772499083,9473.549695533327,3473.6266348585627,9283.336837723267,24.026576163799575,97.59144877036583,73.56487260656625
2020-09-26 → 2021-09-26,1576.1524772499083,9473.549695533327,3454.387258371187,9273.152232855684,23.78295948914587,97.46248723296202,73.67952774381615
2020-09-27 → 2021-09-27,1576.1524772499083,9473.549695533327,3435.381499178394,9271.524163154714,23.542300970048057,97.44187196370343,73.89957099365537
2020-09-28 → 2021-09-28,1576.1524772499083,9473.549695533327,3416.6139802530197,9274.80996761482,23.304659144435877,97.4834781330436,74.17881898860773
2020-09-29 → 2021-09-29,1576.1524772499083,9473.549695533327,3397.735211262173,9267.39871615305,23.065608626030397,97.38963390491473,74.32402527888433
2020-09-30 → 2021-09-30,1576.1524772499083,9473.549695533327,3378.7733191954685,9291.766990736085,22.82550557001587,97.69819473716741,74.87268916715155
2020-10-01 → 2021-10-01,1576.1524772499083,9473.549695533327,3359.0927829020334,9313.557557986678,22.576302753575636,97.97411560892179,75.39781285534616
2020-10-02 → 2021-10-02,1576.1524772499083,9473.549695533327,3339.0498993974406,9315.565833618732,22.32251175192523,97.99954519764,75.67703344571477
2020-10-03 → 2021-10-03,1576.1524772499083,9473.549695533327,3318.8693872463255,9295.526589865956,22.06697804134531,97.74580028398184,75.67882224263653
2020-10-04 → 2021-10-04,1576.1524772499083,9437.190896860331,3298.5287344661474,9244.218195766607,21.910289268139675,97.54520089086033,75.63491162272065
2020-10-05 → 2021-10-05,1576.1524772499083,9437.190896860331,3278.210811327937,9193.626570003018,21.65182566506753,96.9016265554725,75.24980089040497
2020-10-06 → 2021-10-06,1576.1524772499083,9437.190896860331,3257.7781059319327,9197.429335932524,21.39190192083252,96.95000141037741,75.55809948954489
2020-10-07 → 2021-10-07,1576.1524772499083,9374.53619995802,3237.0714584279344,9166.194733627266,21.298246408952622,97.32840196457524,76.03015555562261
2020-10-08 → 2021-10-08,1576.1524772499083,9172.183505682702,3216.5239120796136,8996.659708318537,21.595112351300457,97.6892696105748,76.09415725927434
2020-10-09 → 2021-10-09,1576.1524772499083,9030.07619321888,3196.430024950192,8794.590091341803,21.7372434900168,96.84077660504384,75.10353311502703
2020-10-10 → 2021-10-10,1576.1524772499083,8847.322761646454,3176.752523865961,8637.98505862147,22.012963305932136,97.12099022802137,75.10802692208924
2020-10-11 → 2021-10-11,1576.1524772499083,8819.129825518316,3157.3487188097665,8558.844113155135,21.830749504385487,96.40637130495227,74.57562180056678
2020-10-12 → 2021-10-12,1576.1524772499083,8819.129825518316,3138.1978780642207,8524.424266224723,21.56634386255196,95.93115448077374,74.36481061822178
2020-10-13 → 2021-10-13,1576.1524772499083,8819.129825518316,3119.30308514093,8524.516216073729,21.305473339081278,95.93242398424702,74.62695064516575
2020-10-14 → 2021-10-14,1576.1524772499083,8819.129825518316,3100.1706811749837,8528.939621909718,21.041322244220815,95.99349563507921,74.9521733908584
2020-10-15 → 2021-10-15,1576.1524772499083,8819.129825518316,3080.6861390959234,8508.534787220307,20.772309362609107,95.71177675473108,74.93946739212197
2020-10-16 → 2021-10-16,1576.1524772499083,8819.129825518316,3061.416934835127,8503.905645834395,20.50626953762742,95.64786462076563,75.14159508313821
2020-10-17 → 2021-10-17,1576.1524772499083,8800.646010252804,3041.766349759093,8485.554944712065,20.286735199000105,95.6385722528321,75.351837053832
2020-10-18 → 2021-10-18,1576.1524772499083,8703.506092897267,3022.1293395798057,8350.345523620048,20.28771042249688,95.04499722727532,74.75728680477843
2020-10-19 → 2021-10-19,1555.430138450808,8513.672811735765,3002.599077409187,8082.71988261509,20.797908421828247,93.80658379772741,73.00867537589917
2020-10-20 → 2021-10-20,1513.7341883084346,8382.61103570958,2983.473562044631,7671.037283429882,21.397084361648954,89.6406098393084,68.24352547765945
2020-10-21 → 2021-10-21,1513.7341883084346,7783.0153731611135,2964.9506768539036,7108.68468134649,23.14805231661612,89.24389141383728,66.09583909722116
2020-10-22 → 2021-10-22,1513.7341883084346,7719.963155662358,2948.1830510347586,6445.198139786924,23.113050940785914,79.45990999395983,56.346859053173915
2020-10-23 → 2021-10-23,1513.7341883084346,7719.963155662358,2931.6225679809395,6403.253595406387,22.846214458585038,78.78406408815817,55.93784962957314
2020-10-24 → 2021-10-24,1513.7341883084346,7667.74669788406,2915.0187568966508,6376.147162809744,22.770258695571734,79.01207491755028,56.241816221978546
2020-10-25 → 2021-10-25,1513.7341883084346,7667.74669788406,2898.518724484328,6291.824952037681,22.50214041686091,77.64187603282494,55.13973561596403
2020-10-26 → 2021-10-26,1513.7341883084346,7644.876426807446,2882.092624661439,6246.948307467862,22.318164921386614,77.19954838820024,54.88138346681363
2020-10-27 → 2021-10-27,1513.7341883084346,7524.268295403351,2865.8704295034418,6082.977063419299,22.496107951520102,76.0205797637396,53.5244718122195
2020-10-28 → 2021-10-28,1513.7341883084346,7524.268295403351,2850.402659542763,5877.089663256798,22.238763601000233,72.5951370910249,50.356373490024666
2020-10-29 → 2021-10-29,1513.7341883084346,7421.030605183311,2834.2350444945505,5932.325222276751,22.353726019468944,74.79887112734177,52.445145107872825
2020-10-30 → 2021-10-30,1513.7341883084346,7355.33990404444,2818.384193081926,5733.501669212996,22.333756646037408,72.23643097885625,49.90267433281884
2020-10-31 → 2021-10-31,1513.7341883084346,7355.33990404444,2802.7465724958784,5574.4238213267145,22.06606277303391,69.51324397125386,47.44718119821995
2020-11-01 → 2021-11-01,1513.7341883084346,7355.33990404444,2787.430431924672,5432.123853604186,21.803872181670513,67.07727046247692,45.273398280806404
2020-11-02 → 2021-11-02,1513.7341883084346,7355.33990404444,2771.875828649152,5382.916665310138,21.53759944721294,66.23491322906258,44.697313781849644
2020-11-03 → 2021-11-03,1513.7341883084346,7144.431265907446,2756.1191934299336,5236.604772264102,22.06449730823142,66.11740132081727,44.05290401258584
2020-11-04 → 2021-11-04,1513.7341883084346,7077.567494964145,2741.049235278579,4723.568249085477,22.058803334420073,57.691053701003106,35.63225036658304
2020-11-05 → 2021-11-05,1513.7341883084346,6726.597826108091,2726.190273018733,4378.473660641494,23.258925783488838,54.95519682425958,31.696271040770743
2020-11-06 → 2021-11-06,1513.7341883084346,6726.597826108091,2713.129085258483,3992.2623520686748,23.008368917478755,47.546384021785464,24.53801510430671
2020-11-07 → 2021-11-07,1513.7341883084346,6726.597826108091,2699.9698728044937,4021.653598728544,22.755931612988974,48.11020553529574,25.354273922306767
2020-11-08 → 2021-11-08,1480.565603419731,6527.72377190631,2685.636451431028,4083.618042549061,23.87622515053149,51.57461589736292,27.69839074683143
2020-11-09 → 2021-11-09,1480.565603419731,6527.72377190631,2672.0812558217453,3925.8151667643842,23.607654300227683,48.44804703391882,24.840392733691136
2020-11-10 → 2021-11-10,1480.565603419731,6527.72377190631,2658.4658589328633,3921.0913776164607,23.337890674156007,48.35445398630209,25.016563312146083
2020-11-11 → 2021-11-11,1480.565603419731,6356.777531253978,2644.8363934492972,3848.6599577005945,23.87654202196813,48.5642213531241,24.687679331155966
2020-11-12 → 2021-11-12,1480.565603419731,6255.178118314777,2631.7320134330134,3717.7490284109226,24.110153576275856,46.85581118911738,22.745657612841526
2020-11-13 → 2021-11-13,1480.565603419731,6255.178118314777,2619.202076589662,3648.231297872637,23.84772522624195,45.39982433528545,21.552099109043503
2020-11-14 → 2021-11-14,1480.565603419731,6255.178118314777,2606.6720875260276,3642.102532103442,23.5852957825008,45.2714628033271,21.686167020826296
2020-11-15 → 2021-11-15,1480.565603419731,6255.178118314777,2593.989400301495,3640.5659839764726,23.319668211991843,45.2392811734634,21.919612961471554
2020-11-16 → 2021-11-16,1480.565603419731,5972.626042987401,2581.4281384644314,3590.3034581447027,24.506850472177774,46.96592762068935,22.459077148511575
2020-11-17 → 2021-11-17,1480.565603419731,5847.405058718655,2569.6515408566206,3472.0614267158903,24.939912460380075,45.60496999447935,20.665057534099272
2020-11-18 → 2021-11-18,1480.565603419731,5847.405058718655,2559.010365513953,3434.938134757695,24.696231064450686,44.7548519093469,20.05862084489621
2020-11-19 → 2021-11-19,1480.565603419731,5847.405058718655,2548.374360113766,3433.613107888451,24.452668059465914,44.72450898323735,20.271840923771435
2020-11-20 → 2021-11-20,1480.565603419731,5847.405058718655,2537.6136042302205,3432.013479203461,24.206248286224923,44.68787771475669,20.481629428531765
2020-11-21 → 2021-11-21,1480.565603419731,5847.405058718655,2527.6026962251453,3427.3807931893793,23.97699992233265,44.5817898665199,20.60478994418725
2020-11-22 → 2021-11-22,1480.565603419731,5847.405058718655,2517.8427413780532,3436.3896500867913,23.753498349925426,44.7880914031262,21.034593053200776
2020-11-23 → 2021-11-23,1480.565603419731,5847.405058718655,2507.8000393051357,3448.206830405624,23.523521906419326,45.05870314509196,21.535181238672635
2020-11-24 → 2021-11-24,1480.565603419731,5847.405058718655,2497.710800292096,3458.292622570453,23.29247977362928,45.28966634555015,21.99718657192087
2020-11-25 → 2021-11-25,1480.565603419731,5847.405058718655,2488.073649972597,3469.2739876651144,23.071790407369104,45.54113803822564,22.469347630856536
2020-11-26 → 2021-11-26,1480.565603419731,5847.405058718655,2478.5789080111895,3505.584723799615,22.854362172175193,46.37264871101759,23.518286538842396
2020-11-27 → 2021-11-27,1480.565603419731,5847.405058718655,2467.61451723757,3575.1820128842137,22.60327918902786,47.966416693491645,25.363137504463786
2020-11-28 → 2021-11-28,1480.565603419731,5635.2704278565725,2456.4105922989065,3501.7659122731498,23.487709238440267,48.64846948850059,25.16076025006032
2020-11-29 → 2021-11-29,1480.565603419731,5536.558998548417,2445.7308866253825,3383.1541642143975,23.796026994640346,46.90807837802957,23.112051383389225
2020-11-30 → 2021-11-30,1480.565603419731,5536.558998548417,2435.496299139606,3329.915127060994,23.543694545133196,45.5954767052225,22.051782160089306
2020-12-01 → 2021-12-01,1480.565603419731,5536.558998548417,2426.3802190446563,3303.578943020304,23.318938752732297,44.94616144567794,21.62722269294564
2020-12-02 → 2021-12-02,1480.565603419731,5536.558998548417,2416.6916777933275,3317.3321181302344,23.080069003512165,45.2852442244233,22.205175220911137
2020-12-03 → 2021-12-03,1480.565603419731,5536.558998548417,2407.562934897022,3311.1572044501963,22.8550010113584,45.133002514970464,22.278001503612064
2020-12-04 → 2021-12-04,1480.565603419731,5536.558998548417,2399.0879630958125,3316.69434650399,22.646051662195553,45.269520046296904,22.62346838410135
2020-12-05 → 2021-12-05,1480.565603419731,5536.558998548417,2390.041790377588,3333.3409814900137,22.423019427254314,45.679940709358554,23.25692128210424
2020-12-06 → 2021-12-06,1480.565603419731,5536.558998548417,2381.1544021406717,3322.764414006705,22.203902003454015,45.41917678661619,23.215274783162176
2020-12-07 → 2021-12-07,1480.565603419731,5536.558998548417,2372.441312360683,3328.652903169369,21.989081885885444,45.56435673611355,23.57527485022811
2020-12-08 → 2021-12-08,1480.565603419731,5536.558998548417,2363.6079781875987,3350.1986032904633,21.7712971581368,46.09556322542813,24.32426606729133
2020-12-09 → 2021-12-09,1480.565603419731,5536.558998548417,2354.4106109183786,3384.3370611363925,21.544537240818727,46.937242550816826,25.3927053099981
2020-12-10 → 2021-12-10,1480.565603419731,5536.558998548417,2345.4608321136557,3351.9825126576734,21.32388158552423,46.13954528342045,24.815663697896223
2020-12-11 → 2021-12-11,1480.565603419731,5536.558998548417,2336.065974868953,3351.364408100923,21.092252578041474,46.1243059943848,25.032053416343324
2020-12-12 → 2021-12-12,1480.565603419731,5315.393167413713,2326.3883600933127,3304.1932092948837,22.056343930955148,47.5543574109455,25.49801347999035
