date,weight,PriceUSD,MA20,window_year,spd,spd_percentile
2017-04-12,1.0002907336749605e-05,1216.11436785506,1108.6740913208655,2016,82229.10825104098,28
2017-04-13,1.0003553047820656e-05,1172.5583396844,1120.548833495033,2016,85283.60305459557,30
2017-04-14,1.0007574091182247e-05,1174.33323354763,1130.8383287083584,2016,85154.70493660697,29
2017-04-15,1.000668449439919e-05,1175.56218901227,1141.468535429574,2016,85065.68255995197,29
2017-04-16,1.0006140505941927e-05,1173.6913798948,1148.00714453536,2016,85201.27327591275,30
2017-04-17,1.0006134065769278e-05,1191.90120146113,1155.3440580274696,2016,83899.57143881709,29
2017-04-18,1.00041548614678e-05,1202.13145803624,1163.466200140269,2016,83185.57785964316,28
2017-04-19,1.0003319791152024e-05,1209.56090888369,1172.04486251315,2016,82674.6295002957,28
2017-04-20,1.00028069798444e-05,1235.80307451783,1179.7478396843949,2016,80919.04127930473,27
2017-04-21,1.0001662432738288e-05,1247.33607025132,1187.638404605494,2016,80170.85562181447,26
2017-04-22,1.0001322627040268e-05,1243.55039257744,1194.5377764465225,2016,80414.91570979715,26
2017-04-23,1.0001391670593642e-05,1250.00148322618,1199.8046120572767,2016,79999.90507363711,26
2017-04-24,1.000116722379055e-05,1257.23944225599,1205.5704882349503,2016,79539.34361187399,26
2017-04-25,1.00009666017007e-05,1279.86471741672,1212.773141917008,2016,78133.25786637832,25
2017-04-26,1.0000576807076124e-05,1296.48545745178,1217.8675918205731,2016,77131.60176632316,24
2017-04-27,1.0000407488359305e-05,1345.8899556692,1225.575517049971,2016,74300.27958732945,22
2017-04-28,1.000015846890216e-05,1347.98515552309,1233.7538888091765,2016,74184.79320063036,22
2017-04-29,1.0000151250315084e-05,1357.71525341905,1240.9579444900644,2016,73653.14615724926,22
2017-04-30,1.0000122401688544e-05,1381.9563722969,1249.4732692942723,2016,72361.18448066026,21
2017-05-01,1.000007959348621e-05,1436.9414880187,1259.831097049971,2016,69592.25607570364,19
2017-05-02,1.0000032052003476e-05,1463.81906846873,1272.2163320806546,2016,68314.45371497168,18
2017-05-03,1.00000223657015e-05,1519.40894447691,1289.55886232028,2016,65815.06602518205,16
2017-05-04,1.0000010641793976e-05,1539.8300515488,1307.8337032203383,2016,64942.23170889376,16
2017-05-05,1.000000883543057e-05,1529.85044301578,1325.548115920514,2016,65365.86661560912,16
2017-05-06,1.0000010873018973e-05,1573.28550961426,1345.527822406487,2016,63561.25406921095,15
2017-05-07,1.000000623523238e-05,1526.26777171245,1362.246150919053,2016,65519.30261083969,16
2017-05-08,1.0000012168581288e-05,1685.08649631794,1386.393902833138,2016,59344.134688936545,12
2017-05-09,1.0000001567196586e-05,1719.22801355932,1411.8772580669197,2016,58165.641329313774,11
2017-05-10,1.0000001129462556e-05,1782.499,1439.212054341028,2016,56101.013240400134,10
2017-05-11,1.0000000589211525e-05,1835.48754821742,1468.619628239333,2016,54481.43742359763,9
2017-05-12,1.0000000355152449e-05,1704.66164108708,1491.6751906648149,2016,58662.66805665257,12
2017-05-13,1.0000001483433387e-05,1779.84025669199,1518.1671293381055,2016,56184.81749921757,10
2017-05-14,1.0000000612386744e-05,1794.59355055523,1545.0348347530676,2016,55722.92398413054,10
2017-05-15,1.0000000494017236e-05,1736.88284611338,1567.8857411879003,2016,57574.40706134546,11
2017-05-16,1.0000000843158496e-05,1757.02694856809,1590.912815743716,2016,56914.32341518506,10
2017-05-17,1.0000000599888482e-05,1808.74606469901,1614.0556211952064,2016,55286.92056429757,9
2017-05-18,1.0000000303775469e-05,1894.24726455289,1641.3687266466964,2016,52791.41845486765,8
2017-05-19,1.000000011152836e-05,1967.54554769141,1671.8602413603144,2016,50824.74462526852,6
2017-05-20,1.0000000047949143e-05,2048.11767799532,1705.1683066452356,2016,48825.319499160396,5
2017-05-21,1.0000000019930091e-05,2045.22249316189,1735.5823569023948,2016,48894.435854458636,5
2017-05-22,1.0000000017435706e-05,2078.94350002922,1766.3385784804195,2016,48101.35532716232,5
2017-05-23,1.0000000010560762e-05,2257.28836382233,1803.2325494476904,2016,44300.94160883688,2
2017-05-24,1.0000000001939022e-05,2415.00722665108,1846.9914082028045,2016,41407.743586205004,0
2017-05-25,1.000000000048472e-05,2319.60137866745,1886.478954985388,2016,43110.85556322931,1
2017-05-26,1.0000000000789203e-05,2279.4185836353,1921.78560868644,2016,43870.836500997706,2
2017-05-27,1.0000000000826315e-05,2044.30049982466,1947.6872450920505,2016,48916.48757537212,5
2017-05-28,1.000000000447606e-05,2225.7008666277,1974.7179636075384,2016,44929.66754850408,2
2017-05-29,1.000000000093313e-05,2284.71579748685,2002.992352803915,2016,43769.120041100236,2
2017-05-30,1.0000000000705212e-05,2167.26447790766,2022.2306266992975,2016,46141.11522583663,3
2017-05-31,1.0000000002598085e-05,2299.43261025716,2045.427879801285,2016,43488.989220178264,1
2017-06-01,0.0012525460258526,2399.88763194039,2080.189179343951,2017,41668.61759237729,77
2017-06-02,0.0004077597273169,2479.4238943308,2115.168361225891,2017,40331.94978424217,75
2017-06-03,0.0002191156513134,2549.55195151958,2152.9162812741083,2017,39222.577888792635,72
2017-06-04,0.0001422342967708,2524.99383354763,2192.321830645821,2017,39604.05711545816,73
2017-06-05,0.0001755147553787,2685.31891671537,2238.736429053185,2017,37239.52465292952,68
2017-06-06,7.313307347548479e-05,2871.34167735243,2291.866209685856,2017,34826.92456587288,63
2017-06-07,3.3229405759818814e-05,2706.76000885447,2332.491846900935,2017,36944.53873741141,67
2017-06-08,8.344918021418274e-05,2802.56354681473,2374.2427468571013,2017,35681.61732270285,65
2017-06-09,5.698739432763528e-05,2804.87226691993,2412.080476303331,2017,35652.247405123875,65
2017-06-10,6.353860593014112e-05,2916.3278597896,2455.635744634717,2017,34289.697457821,62
2017-06-11,4.285932104513168e-05,2974.21455920514,2500.3992975935134,2017,33622.32213224221,60
2017-06-12,3.780274564678112e-05,2665.43326995909,2520.8065429003514,2017,37517.35266722128,69
2017-06-13,0.0001995503255414,2707.13782402104,2535.413072768849,2017,36939.382661893906,67
2017-06-14,0.00017145767383,2443.82445137347,2541.62422640415,2017,40919.469458535925,76
2017-06-15,0.0009682133017605,2409.886764173,2548.1476354310353,2017,41495.72564431963,77
2017-06-16,0.001317923961686,2476.35909538282,2569.750565208943,2017,40381.8655325273,75
2017-06-17,0.0008949719013497,2652.75536335476,2591.103290045296,2017,37696.6535932423,69
2017-06-18,0.0002987315424199,2508.21420742256,2602.2782105420815,2017,39869.00309553703,74
2017-06-19,0.0008540753816039,2589.64221338399,2623.397097315898,2017,38615.372997540835,71
2017-06-20,0.0005252038679552,2733.22655628288,2645.0867946171843,2017,36586.795108561186,67
2017-06-21,0.0002215122341108,2639.26131420222,2657.0554787302754,2017,37889.389528004125,69
2017-06-22,0.0004484808846992,2686.64751431911,2667.4166597296908,2017,37221.109009286425,68
2017-06-23,0.0003520628015734,2685.87047101111,2674.232585704268,2017,37231.877366876324,68
2017-06-24,0.0003818686067603,2562.18914874342,2676.092351464057,2017,39029.12478145621,72
2017-06-25,0.0009706692447968,2497.72894137931,2666.712852697254,2017,40036.369977271206,74
2017-06-26,0.0016633053368528,2426.36505119813,2644.464021389539,2017,41213.91377221674,76
2017-06-27,0.0032387711743248,2530.34553600234,2635.6432977469326,2017,39520.29419586256,73
2017-06-28,0.0015409730917894,2562.79226420222,2623.6547336163067,2017,39019.93985108634,72
2017-06-29,0.0012861630388943,2540.44303161894,2610.433271851258,2017,39363.21293387686,73
2017-06-30,0.0017168745183065,2452.71206428989,2587.2524820762724,2017,40771.19424491111,76
2017-07-01,0.004003989606499,2412.3662131502,2559.160064773525,2017,41453.07601096539,77
2017-07-02,0.0059785512434498,2518.8721873758,2551.8320106443603,2017,39700.30734436809,73
2017-07-03,0.0023956722837327,2551.92743173583,2544.0714910301,2017,39186.06726680298,72
2017-07-04,0.00185555903143,2599.74474991233,2551.867505957043,2017,38465.31472113647,71
2017-07-05,0.00128856038575,2608.10489117475,2561.77841230713,2017,38342.016204324405,70
2017-07-06,0.0012246243890118,2603.19547369959,2568.120231222969,2017,38414.32616578836,71
2017-07-07,0.0012717619941617,2495.78092220923,2560.271509165693,2017,40067.61936119033,74
2017-07-08,0.0032957514840238,2553.4941581239,2562.5355067007595,2017,39162.024194123034,72
2017-07-09,0.0019617254318721,2506.17321355932,2558.3620567095263,2017,39901.47187710856,74
2017-07-10,0.0030086599490917,2319.36689736996,2537.66907376388,2017,43115.21394626902,80
2017-07-11,0.0181700195707913,2319.16744061952,2521.664380084745,2017,43118.92200991187,80
2017-07-12,0.0193679867535762,2374.88626645237,2506.076317691408,2017,42107.27958327918,78
2017-07-13,0.010105972194153,2343.73834824664,2488.9697115531844,2017,42666.8787814179,80
2017-07-14,0.013453242386859,2214.82523728814,2471.60151598042,2017,45150.28920405533,85
2017-07-15,0.0451291416334042,1989.63319023963,2446.1967284234365,2017,50260.52062790331,96
2017-07-16,0.2869055322743332,1910.74954161309,2420.415952944185,2017,52335.482920267066,100
2017-07-17,0.3944025021824203,2215.74629614261,2404.6859909511977,2017,45131.520776584344,85
2017-07-18,0.0221100777490831,2303.7611458796,2391.7344350350672,2017,43407.27778088251,81
2017-07-19,0.0104427145372313,2257.06523588545,2377.5655452483925,2017,44305.32109133738,83
2017-07-20,0.0150920211681645,2823.89792635885,2396.1248383518405,2017,35412.04484290286,64
2017-07-21,0.0002399011447981,2666.1397182934,2408.8135136090004,2017,37507.41167608806,69
2017-07-22,0.0007124524090948,2829.75405496786,2424.3576069886035,2017,35338.76020936943,64
2017-07-23,0.0002579592223239,2753.24386493279,2434.4234286484516,2017,36320.7928195787,66
2017-07-24,0.0004424259976798,2755.1595242256,2442.194167364115,2017,36295.53901351947,66
2017-07-25,0.000466356946187,2558.69299894798,2439.723572752777,2017,39082.45344053215,72
2017-07-26,0.0018329700150358,2522.32464628872,2435.680031382233,2017,39645.96712288297,73
2017-07-27,0.0024530963534782,2665.14754649328,2444.1483625964356,2017,37521.37480402425,69
2017-07-28,0.0009431575768168,2793.83348486265,2456.1653289333726,2017,35793.113849416186,65
2017-07-29,0.0004351709455779,2706.4507654588,2466.179206528347,2017,36948.76007953092,67
2017-07-30,0.0008018828380353,2749.3845277031,2487.6800880450037,2017,36371.7766621544,66
2017-07-31,0.0006478656289087,2862.61129088252,2514.8522805581542,2017,34933.139654168976,63
2017-08-01,0.0003515876471202,2727.38918199883,2532.477426335477,2017,36665.101064422604,67
2017-08-02,0.0008521906719428,2690.14567197545,2549.7977925219175,2017,37172.70817032268,68
2017-08-03,0.001124498576556,2789.74631244886,2578.5438462799534,2017,35845.55325111955,65
2017-08-04,0.0006320450799919,2860.27284324956,2622.07582893045,2017,34961.6996280641,63
2017-08-05,0.0004401007467741,3237.42336329632,2688.409520014611,2017,30888.762073484497,55
2017-08-06,7.12890164054468e-05,3230.11670894214,2739.128040654588,2017,30958.6336998795,55
2017-08-07,8.481355709402865e-05,3392.56241864407,2793.5681042928113,2017,29476.24469646979,52
2017-08-08,5.033501776607002e-05,3425.67661659848,2851.998673328463,2017,29191.313481099925,51
2017-08-09,5.089350810037703e-05,3347.21543161894,2878.164548591468,2017,29875.57928162193,52
2017-08-10,7.699221303508294e-05,3437.03215546464,2916.7091704500294,2017,29094.868909214892,51
2017-08-11,6.056166726823604e-05,3660.52053728813,2958.247494566043,2017,27318.51904157988,47
2017-08-12,3.254582497324349e-05,3871.08240619521,3014.1394216291637,2017,25832.568131322085,44
2017-08-13,2.1634163754646826e-05,4063.80105271771,3079.5714980537696,2017,24607.50383760148,41
2017-08-14,1.6837219013080714e-05,4304.60393120982,3166.867044666861,2017,23230.941010615752,38
2017-08-15,1.3513448630891044e-05,4160.0305458796,3248.7523396464053,2017,24038.285031115298,40
2017-08-16,1.657476446919888e-05,4364.67857463472,3333.728891053477,2017,22911.19455649011,38
2017-08-17,1.3881014306040698e-05,4308.51686142607,3409.4630598816484,2017,23209.843019368185,38
2017-08-18,1.5523327878773492e-05,4108.50716218586,3479.5658797180017,2017,24339.74094541842,41
2017-08-19,2.2438220518734137e-05,4160.33245686733,3550.113276176213,2017,24036.540597839277,40
2017-08-20,2.18478233066146e-05,4085.8103943308,3611.2732313486263,2017,24474.948749152278,41
2017-08-21,2.732681771923319e-05,3992.62603524255,3674.535074010813,2017,25046.17239814323,42
2017-08-22,3.684674912903895e-05,4074.33046125073,3743.744313474577,2017,24543.90996289049,41
2017-08-23,3.232350845056688e-05,4146.9153452367,3811.602765113969,2017,24114.30947459868,40
2017-08-24,2.9315088731769077e-05,4325.81642799532,3884.879944351257,2017,23117.0234947631,38
2017-08-25,2.183176446155894e-05,4353.13177255991,3940.665364814436,2017,22971.96713188258,38
2017-08-26,2.2075898469410583e-05,4341.97871677382,3996.258465206021,2017,23030.974245378628,38
2017-08-27,2.397413941794856e-05,4344.90344476914,4043.875516512274,2017,23015.471177015614,38
2017-08-28,2.5424389173091647e-05,4379.76392068966,4091.579881716833,2017,22832.28087422883,38
2017-08-29,2.525173311927652e-05,4600.45683097604,4154.2419516846885,2017,21736.97171260791,35
2017-08-30,1.839767294282503e-05,4586.63273670368,4211.72198074664,2017,21802.48686574979,35
2017-08-31,1.984227992808505e-05,4740.35621770894,4265.713764767681,2017,21095.461059745205,34
2017-09-01,1.6789899811404858e-05,4918.16624488603,4318.067956702222,2017,20332.781573616234,32
2017-09-02,1.4380576243030172e-05,4595.02001782583,4344.628904957628,2017,21762.69082878028,35
2017-09-03,2.31712445860108e-05,4625.296314436,4360.663524118936,2017,21620.236456611496,35
2017-09-04,2.28517169421366e-05,4374.75349649328,4371.39967164962,2017,22858.43078476493,38
2017-09-05,4.382698724779942e-05,4454.05253769725,4375.868369802747,2017,22451.463954149967,37
2017-09-06,3.758501933016573e-05,4607.51652980713,4390.8183532218,2017,21703.666032031793,35
2017-09-07,2.7186744500736512e-05,4635.11187580362,4417.148588902688,2017,21574.45228496504,35
2017-09-08,2.691208303319727e-05,4345.45765634132,4426.404848876387,2017,23012.53582670864,38
2017-09-09,6.702958800107628e-05,4335.593449737,4438.894001646698,2017,23064.89322841515,38
2017-09-10,7.617992039052111e-05,4261.84352104033,4452.354875936587,2017,23464.024313963942,39
2017-09-11,0.0001151612550154,4212.54757334892,4459.265731541496,2017,23738.604314562388,39
2017-09-12,0.0001597177695252,4164.31943424898,4460.13593599211,2017,24013.527679351682,40
2017-09-13,0.0002160212880341,3887.11858679135,4438.201043931911,2017,25725.996716386704,44
2017-09-14,0.0008718393864453,3247.4687390415,4382.917892255991,2017,30793.214049387676,54
2017-09-15,0.0159505064402572,3699.22294389246,4350.780103611923,2017,27032.70430486038,46
2017-09-16,0.0013664504313735,3711.23435067212,4319.096648907072,2017,26945.212980659544,46
2017-09-17,0.001225187800826,3711.85620397428,4285.701263071303,2017,26940.69880533899,46
2017-09-18,0.0011889835523373,4080.42844301578,4259.699843673289,2017,24507.230403994436,41
2017-09-19,0.0002485446979954,3925.73619023963,4226.655016350088,2017,25472.929191886407,43
2017-09-20,0.0004836044587237,3895.777078609,4184.42605939509,2017,25668.819848312607,44
2017-09-21,0.0005621307758978,3617.24346580947,4119.379920441263,2017,27645.360602682547,48
2017-09-22,0.0018887693779249,3619.2137182934,4070.589605464641,2017,27630.31083092653,48
2017-09-23,0.0017990399464863,3775.60059409702,4028.104819447692,2017,26485.852385007423,45
2017-09-24,0.0008898799329928,3676.89694418469,3993.211991832263,2017,27196.84601390803,47
2017-09-25,0.0013416063016723,3918.73807130333,3966.4462685125663,2017,25518.4189860235,43
2017-09-26,0.0004845718828384,3890.09093687902,3930.5749888661608,2017,25706.339934620908,44
2017-09-27,0.0005493418925528,4207.78748538866,3909.208769345413,2017,23765.458770730507,40
2017-09-28,0.0001636904546598,4187.76979631794,3901.324376344244,2017,23879.058511746305,40
2017-09-29,0.0001787299356288,4155.01011981298,3892.295209848043,2017,24067.330070546515,40
2017-09-30,0.0002046246629063,4334.54461250731,3895.930264421392,2017,23070.474280377784,38
2017-10-01,0.000107127335902,4382.08689801286,3904.4072306545886,2017,22820.177309890154,38
2017-10-02,8.975868862759718e-05,4386.8757150789,3915.5350446960847,2017,22795.266265755483,37
2017-10-03,8.925167776265706e-05,4306.56464202221,3936.507347457629,2017,23220.36433035951,38
2017-10-04,0.0001197486256466,4216.68482144944,3984.968151578025,2017,23715.312913908056,39
2017-10-05,0.0001722049586455,4319.42091583869,4015.9780501753366,2017,23151.2515099685,38
2017-10-06,0.0001183331785206,4365.91571040327,4048.712118161894,2017,22904.702388485464,38
2017-10-07,0.0001001089346923,4438.85593308007,4085.0621046171823,2017,22528.327458154556,37
2017-10-08,7.731793895115697e-05,4600.73979661017,4111.077672296903,2017,21735.634793708636,35
2017-10-09,4.81828830489387e-05,4777.53465692577,4153.66759563121,2017,20931.2976631231,34
2017-10-10,3.212166581496593e-05,4741.07791496201,4195.932637448861,2017,21092.249862508597,34
2017-10-11,3.826336813546681e-05,4814.96711805962,4255.818820061368,2017,20768.573813293024,33
2017-10-12,3.4507043434834756e-05,5393.66898275862,4344.541583284629,2017,18540.25531037585,28
2017-10-13,1.4873368635608912e-05,5614.07751461134,4436.465429310345,2017,17812.365386786605,27
2017-10-14,1.3430576551212624e-05,5785.73831502046,4541.907497852133,2017,17283.878833646555,26
2017-10-15,1.2637673071289078e-05,5689.86505961426,4630.46384726768,2017,17575.109242885883,26
2017-10-16,1.4148794267212084e-05,5756.14881180596,4723.7667410140275,2017,17372.726673587433,26
2017-10-17,1.415716416179748e-05,5590.41632437171,4792.898182963179,2017,17887.75543675429,27
2017-10-18,1.7302681788749807e-05,5583.8704257744,4862.703214436003,2017,17908.725019551555,27
2017-10-19,1.840893906464263e-05,5708.31299094097,4940.368357992402,2017,17518.310603973347,26
2017-10-20,1.692136685701734e-05,6000.88313033314,5023.685283883694,2017,16664.21388787295,24
2017-10-21,1.3891212099042566e-05,6030.20789275278,5106.0913336206895,2017,16583.17619864846,24
2017-10-22,1.4117252963725896e-05,5996.59813880772,5186.57745480713,2017,16676.12164184185,25
2017-10-23,1.4995923178053362e-05,5888.25001665693,5265.661723538867,2017,16982.97451995343,25
2017-10-24,1.720277722064977e-05,5517.77535330216,5330.716250131502,2017,18123.245981762226,28
2017-10-25,2.983380095674495e-05,5736.01780157802,5401.546094418469,2017,17433.69763819235,26
2017-10-26,2.2309465959532023e-05,5900.31772910579,5478.266195353595,2017,16948.23983913749,25
2017-10-27,1.8908217073924742e-05,5771.94504617183,5544.920651008183,2017,17325.182273924063,26
2017-10-28,2.34530016233883e-05,5762.38857685564,5603.0030900204565,2017,17353.914729326872,26
2017-10-29,2.501080390832245e-05,6174.72884482758,5672.862799415547,2017,16195.043136795806,24
2017-10-30,1.595309114591256e-05,6119.25638398597,5741.771722866744,2017,16341.854912583653,24
2017-10-31,1.7540763143561827e-05,6428.51463705435,5822.449098816482,2017,15555.692978218312,22
2017-11-01,1.4066120709258771e-05,6726.41183459965,5889.086241408533,2017,14866.76737300191,21
2017-11-02,1.2376629083716629e-05,7043.77793892461,5960.571262624197,2017,14196.926829193488,19
2017-11-03,1.1399501219920296e-05,7198.63211075394,6031.21595241087,2017,13891.528065535025,19
2017-11-04,1.1172362024144074e-05,7420.498078609,6117.747603360607,2017,13476.184339737121,18
2017-11-05,1.088235951116077e-05,7371.13902980713,6198.4971142606655,2017,13566.424347122449,18
2017-11-06,1.1126599664493874e-05,6985.26384395091,6268.239490239626,2017,14315.85151741947,20
2017-11-07,1.2786226544622384e-05,7118.20254383402,6344.956096142608,2017,14048.490385627298,19
2017-11-08,1.2356938252880705e-05,7451.21278667446,6432.101085929282,2017,13420.634044814447,18
2017-11-09,1.135984205357307e-05,7117.73804967855,6487.943831896552,2017,14049.407171498278,19
2017-11-10,1.3021325505916054e-05,6620.56733635301,6517.461804076564,2017,15104.44572490154,21
2017-11-11,2.0084790192106473e-05,6346.72144915254,6534.967969593805,2017,15756.166518597207,23
2017-11-12,3.139744989070892e-05,5829.09782758621,6532.010360140268,2017,17155.313387733848,26
2017-11-13,9.861879962131484e-05,6519.44517212157,6582.093851081238,2017,15338.728581938178,22
2017-11-14,2.5845636851501938e-05,6592.37439713618,6624.911680859147,2017,15169.041376570089,21
2017-11-15,2.441019892358508e-05,7257.37321215664,6692.764455011689,2017,13779.090185480964,18
2017-11-16,1.3465527588510308e-05,7833.7044333723,6795.852424371714,2017,12765.352694951167,16
2017-11-17,1.123241567672889e-05,7729.03327001753,6894.184659029806,2017,12938.228689986372,17
2017-11-18,1.1783007052345343e-05,7796.15424108708,6975.255928842783,2017,12826.837041394427,16
2017-11-19,1.1818301785113922e-05,8018.32068848626,7070.209144067798,2017,12471.439330631027,16
2017-11-20,1.1405604968553312e-05,8269.87425745178,7162.2771250876685,2017,12092.082284067677,15
2017-11-21,1.1065591403899289e-05,8091.99808357686,7230.556437536528,2017,12357.887256913136,15
2017-11-22,1.171972654805487e-05,8249.59733021625,7290.847407101111,2017,12121.80376776992,15
2017-11-23,1.1504678610020842e-05,8071.66982144945,7334.499292635885,2017,12389.010231100205,15
2017-11-24,1.2318810419434953e-05,8232.42233313851,7375.095505362362,2017,12147.09303693804,15
2017-11-25,1.1961042056085276e-05,8760.1654421391,7444.54682597896,2017,11415.30952360433,13
2017-11-26,1.092194507070308e-05,9319.90331472823,7561.278799517827,2017,10729.725043603203,12
2017-11-27,1.045276240798909e-05,9730.72857948568,7691.905101300409,2017,10276.722773957541,11
2017-11-28,1.0301769240948726e-05,9932.19418001169,7815.95417096727,2017,10068.268721653436,11
2017-11-29,1.0286376004989373e-05,9800.02755172414,7950.068646069551,2017,10204.0529449743,11
2017-11-30,1.0418319033343793e-05,9996.71497194623,8118.87602784921,2017,10003.286107549318,10
2017-12-01,1.0387187052264415e-05,10808.9583325541,8341.98787201929,2017,9251.58529835599,9
2017-12-02,1.0172971116732036e-05,10934.8599856809,8597.275979924025,2017,9145.0645121153,9
2017-12-03,1.0189013425105352e-05,11213.9426554646,8832.000854091175,2017,8917.470248634596,8
2017-12-04,1.0172267740755715e-05,11562.1285669199,9080.488562580362,2017,8648.926486261997,8
2017-12-05,1.01470587738587e-05,11736.7540672122,9304.457605333138,2017,8520.243282540958,7
2017-12-06,1.0151772687116264e-05,13992.1323372297,9612.379000526009,2017,7146.873513619083,4
2017-12-07,1.002470222926588e-05,17032.2933763881,10077.542005844538,2017,5871.199948835439,2
2017-12-08,1.0003895082226932e-05,16298.4873386908,10502.658660724725,2017,6135.538711166839,2
2017-12-09,1.000926176104316e-05,15050.0219541204,10854.24372400643,2017,6644.508579777983,3
2017-12-10,1.0029128548978631e-05,15474.9995432496,11214.499988296322,2017,6462.035731924872,3
2017-12-11,1.0027025526803531e-05,16873.4977849211,11653.574973363537,2017,5926.4534997221745,2
2017-12-12,1.0013482312547525e-05,17433.9307381648,12112.791643760962,2017,5735.941108283111,1
2017-12-13,1.0011990043247269e-05,16515.15257218,12534.96578129749,2017,6055.045484015169,2
2017-12-14,1.002646773178033e-05,16602.8928033314,12953.489304807134,2017,6023.046777723869,2
2017-12-15,1.0030448137786817e-05,17702.0021721216,13400.581141306258,2017,5649.078506920945,1
2017-12-16,1.0019074281159582e-05,19640.5138834015,13916.611669739925,2017,5091.516474246203,0
2017-12-17,1.0008214472779336e-05,19250.467650789,14392.598623305088,2017,5194.67899762432,0
2017-12-18,1.0012758074623005e-05,18982.0250242548,14845.090165517244,2017,5268.14182745109,0
2017-12-19,1.0018199067133437e-05,17653.3260894214,15237.755092402103,2017,5664.65489242416,1
2017-12-20,1.0045836931126376e-05,16453.6272603741,15560.6007068235,2017,6077.687212523272,2
2017-12-21,1.0109891382973652e-05,15633.8336504968,15801.844472720635,2017,6396.383781198943,3
2017-12-22,1.0212686512484354e-05,14305.7183436587,15970.387390619526,2017,6990.211717982483,4
2017-12-23,1.0598895664561856e-05,14910.8581049094,16155.233163091763,2017,6706.522139532332,3
2017-12-24,1.0440675506020967e-05,14026.3468661601,16278.444078053775,2017,7129.440113965778,4
2017-12-25,1.0941187078488687e-05,14080.9422600818,16395.65348769725,2017,7101.797461629465,4
2017-12-26,1.1015881647958816e-05,15727.1454792519,16482.404144798365,2017,6358.432948428271,3
2017-12-27,1.0351726077442371e-05,15389.0005739334,16400.239504675632,2017,6498.1477854633795,3
2017-12-28,1.0501185434410416e-05,14289.4522095266,16299.787748217424,2017,6998.168896448756,4
2017-12-29,1.1264630304682971e-05,14571.7460821157,16275.873954617186,2017,6862.595562431102,4
2017-12-30,1.1150591758783652e-05,12948.7158828171,16149.55977159556,2017,7722.773509356218,6
2017-12-31,1.4982214911528172e-05,13921.4806414378,16001.958914421391,2017,7183.1439898961835,4
2018-01-01,1.2433252388388588e-05,13464.6536116306,15803.495058094684,2017,7426.8527720327875,5
2018-01-02,1.4085803103289367e-05,14754.322204851,15715.453539728236,2017,6777.674949183467,4
2018-01-03,1.1540121866405486e-05,15010.2861595558,15635.823207539454,2017,6662.098173014398,3
2018-01-04,1.141070324849272e-05,15070.3007986558,15504.238138866163,2017,6635.567619786298,3
2018-01-05,1.1530956954223256e-05,16997.2274079486,15372.07381509352,2017,5883.312472082117,2
2018-01-06,1.0346881716644082e-05,17103.589279661,15264.72989653712,2017,5846.725992123569,2
2018-01-07,1.0346213194587666e-05,16231.6949994155,15127.213395295155,2017,6160.786042591423,2
2018-01-08,1.0745133626022444e-05,14937.4150894214,14991.417845295156,2017,6694.598724167441,3
2018-01-09,1.2381594845726205e-05,14378.5862174167,14887.665793147284,2017,6954.786686807258,4
2018-01-10,1.4096138977238668e-05,14669.0882656341,14839.42852390415,2017,6817.056260699874,4
2018-01-11,1.3252162002641577e-05,13186.7549427236,14783.480353857396,2017,7583.366827877514,5
2018-01-12,2.2853825073724243e-05,13789.4436639392,14727.409631808883,2017,7251.924184694281,5
2018-01-13,1.7242822972056857e-05,14231.2250645821,14737.653541729984,2017,7026.801947562094,4
2018-01-14,1.4930100273483846e-05,13681.0654611338,14717.659701782588,2017,7309.372233038978,5
2018-01-15,1.827734363423173e-05,13591.6961966686,14610.887237653422,2017,7357.43343237105,5
2018-01-16,1.926616277849246e-05,11431.0401052016,14412.98921421683,2017,8748.110327641649,8
2018-01-17,9.782588252178436e-05,11159.6085905903,14256.497033270014,2017,8960.887757687064,8
2018-01-18,0.000121305626661,11246.0397302747,14090.211715677966,2017,8892.019092800889,8
2018-01-19,0.0001013428636279,11440.2555616598,14014.788699620098,2017,8741.063471967716,8
2018-01-20,7.752125907591573e-05,12768.4045856224,13957.134896829331,2017,7831.832029555435,6
2018-01-21,2.6342523267206603e-05,11422.3942589129,13855.021929193445,2017,8754.731953151586,8
2018-01-22,7.470756418138598e-05,10737.3505774401,13654.1733478229,2017,9313.284434440166,9
2018-01-23,0.0001364103753296,10849.3918793103,13446.128633810624,2017,9217.106462040436,9
2018-01-24,0.0001133099717486,11225.8961747516,13253.908402615416,2017,8907.974779324266,8
2018-01-25,7.608396934251416e-05,11130.4649473992,12960.570279587944,2017,8984.350651350509,8
2018-01-26,8.075297684932744e-05,11035.5546098773,12657.16854609876,2017,9061.619785787265,8
2018-01-27,8.576824640891349e-05,11320.9701852718,12411.632305391577,2017,8833.165211414178,8
2018-01-28,6.508963314400692e-05,11615.95871128,12245.559486484504,2017,8608.846026879573,7
2018-01-29,5.040735581519441e-05,11132.5543138515,12083.257891306246,2017,8982.664461432414,8
2018-01-30,7.577339151193115e-05,9959.54671537113,11847.780813793095,2017,10040.617596146654,10
2018-01-31,0.0002334010000708,10050.0957971946,11690.947856516646,2017,9950.153910763134,10
2018-02-01,0.0002005452420963,9039.86507510228,11453.4689270748,2017,11062.112008222486,13
2018-02-02,0.0005760793983699,8786.0773798948,11181.211542840436,2017,11381.643442935094,13
