date,weight,PriceUSD,MA20,window_year,spd,spd_percentile,30d_return,60d_return,365d_return
2023-07-14,7.175050186770074e-05,30310.6720204559,30496.35736747516,2023,3299.1680267765937,74,-0.03380177149217456,-0.1468449861690283,0.9573646259507822
2023-07-15,0.000202101210323,30290.8905958504,30487.529878740508,2023,3301.3225439366634,74,-0.029114986907321838,-0.1341665353320195,1.0143030706935026
2023-07-16,0.0002132323690623,30249.7729658095,30487.224220821157,2023,3305.809934938265,74,-0.035774673432843684,-0.12210723124026113,1.140008166109268
2023-07-17,0.0002311903135064,30143.7462744009,30461.05771979837,2023,3317.437689718196,75,-0.046094266246935245,-0.11515258126775041,1.1602764986675873
2023-07-18,0.0002726359705761,29835.7474076563,30447.64292659263,2023,3351.6840933684302,76,-0.10642215989420134,-0.10993896883771304,1.1518271321757694
2023-07-19,0.0004434067415363,29913.0294646406,30420.25475092052,2023,3343.02482194949,75,-0.12956439673769315,-0.11401711584364527,1.139011104771419
2023-07-20,0.000512179172872,29805.6065707189,30386.30991656926,2023,3355.0734746072985,76,-0.12452773789070304,-0.10202693432915944,1.2397055810432036
2023-07-21,0.000877896930531,29919.6934921099,30353.21014289889,2023,3342.280228451235,75,-0.1251089463488494,-0.0903967484833672,1.2455276097309937
2023-07-22,0.0006593133853993,29726.0096271186,30309.799800569843,2023,3364.05731056386,76,-0.12100866063652616,-0.08721674843299199,1.289463704522226
2023-07-23,0.0009867530562989,30066.5724482759,30256.360543015784,2023,3325.952772702373,75,-0.13597701447016242,-0.11624128963665137,1.246188779584271
2023-07-24,0.0004481909994839,29178.3597042665,30175.281155435416,2023,3427.1974509032416,79,-0.09343109563541974,-0.08901158663336828,1.2590854602413795
2023-07-25,0.0025033529041842,29221.2548533022,30111.45279168615,2023,3422.166518926867,79,-0.1058975918624524,-0.09053267835235512,1.236501687096669
2023-07-26,0.0019046797240895,29361.5917580362,30080.545889114554,2023,3405.809903770977,78,-0.11309708718408729,-0.10472697579117773,1.2383684690293646
2023-07-27,0.0013109196176412,29201.6865175336,30024.136066057865,2023,3424.459746184759,79,-0.10942903710526486,-0.09975030090128933,1.3256274348537809
2023-07-28,0.0015834920144349,29316.3130751023,29976.770738106377,2023,3411.070135041224,78,-0.11017592175832058,-0.10648594108774057,1.3221669418947402
2023-07-29,0.0011950444416489,29360.376179135,29936.628494243138,2023,3405.950911182983,78,-0.11093521371136117,-0.10300595480696606,1.3218595264240243
2023-07-30,0.0010381690369398,29262.8367337814,29880.037551899477,2023,3417.3036917011773,78,-0.05435613155438812,-0.07618575439246944,1.2850541758939817
2023-07-31,0.0011538190946449,29219.8201887785,29810.21620663355,2023,3422.3345439478007,79,-0.06573696883511859,-0.07900694459691693,1.2651376448773166
2023-08-01,0.0011673053740566,29499.5875385739,29765.91514430158,2023,3389.877904877117,77,-0.1201617121061842,-0.08548913514786094,1.1929335097985323
2023-08-02,0.0006991356836745,29143.1519620105,29651.33596887785,2023,3431.337836427398,79,-0.1146191543233801,-0.04093608694511641,1.236479279048139
2023-08-03,0.0012399040990599,29192.3448617767,29595.41961094389,2023,3425.5555856678043,79,-0.11386713811144977,-0.05571513950100726,1.106948591454859
2023-08-04,0.0010873984254751,29057.2532437171,29533.737743337224,2023,3441.4815179277994,79,-0.10650372383083906,-0.05568699115541054,1.0885747155181575
2023-08-05,0.00130273848933,29053.0956975453,29473.90387992402,2023,3441.9739996398735,79,-0.11198703382218567,-0.04322584189010903,1.0068864635169947
2023-08-06,0.0012415688659119,29048.0433275862,29419.11873258328,2023,3442.572667365602,79,-0.11242344521147363,-0.055828140183549424,0.8708188728764672
2023-08-07,0.0011890768295527,29164.3585873758,29385.549291569256,2023,3428.8427671193976,79,-0.1169087367198941,-0.04191400978758464,0.9217796653664565
2023-08-08,0.0009346159998567,29779.511383986,29378.87338753652,2023,3358.0134579970054,76,-0.11984437132839543,-0.0606712376930062,0.8512641234047731
2023-08-09,0.0003240282891039,29582.9442375804,29367.740270879603,2023,3380.3261499903715,77,-0.12433671223862419,-0.055661062963666574,1.0927190064391419
2023-08-10,0.0004392542490704,29430.1599117475,29343.26359186148,2023,3397.8748433535848,78,-0.12013320093216806,-0.06248056943714775,1.0632215707145956
2023-08-11,0.0005542199693847,29399.784739626,29326.952347486844,2023,3401.385448418495,78,-0.12137231585138109,-0.06734700872327848,1.0704762164710617
2023-08-12,0.0005674710972274,29415.733902104,29294.410420178257,2023,3399.5412228299824,78,-0.14552397496553426,-0.08796521411651137,1.0001576220435067
